USER|REVIEW_ID|ASIN_ORIGINAL_ID|ASIN_VARIANT_ID|REVIEWER_NAME|RATING|REVIEW_DATE|REVIEW_DATE_UNIX|TITLE|REVIEW|VERIFIED_PURCHASE|LOAD_DATE
user|RHNJ1L522W5N9|B01LFMK2ZO|B0086OJG8O|Karl C|5|April 29, 2016|1461895200|Great value.|For the money these perform really well. I really like the wrist strap. Be warned they are really soft.|True|2023-05-25 20:31:25.718180
user|R1B5VQEA3TZSBE|B01LFMK2ZO|B0086OJFIU|GERI|5|April 26, 2016|1461636000|Amazon is the best still!!!|Loved the gloves and great service!!!|True|2023-05-25 20:31:25.718182
user|R2FW3671DIPDM1|B01LFMK2ZO||rio|5|April 21, 2016|1461204000|Five Stars|Great looking great fitting gloves thank you!|True|2023-05-25 20:31:25.718184
user|R1LDKV7XX4U59Q|B01LFMK2ZO|B0086OJFC6|RMJCV|4|April 21, 2016|1461204000|Good Gloves at a good price|I purchased these as a first set of boxing gloves for my son.They are great.|True|2023-05-25 20:31:25.718186
user|R69L3KIY8VOH2|B01LFMK2ZO|B0086OJFIU|GL|5|April 18, 2016|1460944800|Five Stars|Perfect size for smaller hands and great velcro.|True|2023-05-25 20:31:25.718188
user|R2ZQE3E23K2HWF|B01LFMK2ZO||John Bennett|2|April 11, 2016|1460340000|I purchased the 24oz. Gloves felt decent when I ...|I purchased the 24oz.Gloves felt decent when I received them but some seams started seperating within a few uses of them.Since late January 2016, more seam seperation has occured.I use them but they are slowly falling apart.Tried contacting seller but for some reason, there is an error with contacting them.Would buy these if they lasted as long as other brans have lasted me.|True|2023-05-25 20:31:25.718190
user|RSREZDM1VO98W|B01LFMK2ZO|B0086OJF62|Amazon Customer|5|March 30, 2016|1459303200|Five Stars|Awesome!!!|True|2023-05-25 20:31:25.718193
user|R2TSV1H8LMHQKI|B01LFMK2ZO|B0086OJFC6|McE|3|March 29, 2016|1459216800|Great buy|Bought for my Niece. She loves it|True|2023-05-25 20:31:25.718195
user|R1P1WMR1I90HQT|B01LFMK2ZO|B0086OJFIU|Sherri Bearman|5|March 29, 2016|1459216800|Five Stars|Love these gloves.|True|2023-05-25 20:31:25.718199
user|R1Y8ACAYUT8SQK|B01LFMK2ZO|B0086OJHMY|Melanie Domzalski|4|March 28, 2016|1459130400|Good for beginners|I wanted a pair of gloves to use, to see if I'd stick with boxing. Kept them for almost half of a year and then upgraded to Titles once I realized I wanted to continue with it. I wouldn't recommend for the long run, as my coaches said they were getting to the point where I'd hurt myself punching with those gloves. But worked for starting out!|True|2023-05-25 20:31:25.718201
user|R2XS0BHK423B4W|B01LFMK2ZO|B0086OJHCE|Coach Chè|5|March 25, 2016|1458871200|Fit Great, True To Color|Great bag gloves, fit nice. True to color pictured. Happy with my purchase and thrilled that I don't have to use someone else's sweaty gloves at the gym|True|2023-05-25 20:31:25.718204
user|R6ZNXREIPBXEY|B01LFMK2ZO|B0086OJFIU|Joey Jake|5|March 23, 2016|1458698400|Five Stars|Fit good with wraps|True|2023-05-25 20:31:25.718207
user|RM55WZUS123PX|B01LFMK2ZO|B0086OJHH4|Peragine.co|5|March 23, 2016|1458698400|Five Stars|Great|True|2023-05-25 20:31:25.718209
user|R15HF4OQGW1VAJ|B01LFMK2ZO|B0086OJG8O|Desam|4|March 11, 2016|1457661600|Four Stars|Great boxing gloves 👍🏻|True|2023-05-25 20:31:25.718212
user|R7PR24OB27D8H|B01LFMK2ZO|B0086OJFC6|Brittany|5|March 11, 2016|1457661600|I use these for Kickboxing class and I love them. I haven't had them long (a month ...|I use these for Kickboxing class and I love them. I haven't had them long (a month maybe) so I'm not sure about the wear and tear but ill be looking out for it.Edit— 2.5 years later— these are awesome. Perfect for my morning kickboxing class. For the year and a half I went I don’t see any real wear and tear. Always kept in my car, always fit and felt just fine.|False|2023-05-25 20:31:25.718214
user|R2PX6CU1EWZTCH|B01LFMK2ZO|B0086OJHMY|Ziroinka|3|March 9, 2016|1457488800|it sounds like a commendable 4-star situation|I ordered these gloves on December 11 and the arrived in a timely fashion. That said, it's been 3 months nearly to the day since my order. A month ago I noticed the fabric inside had begun to tear where the wrist leather-like fabric meets the inner material. I've had gloves last me much longer as I don't box often.However, because I am a dork: I box and MMA train 5 days a week for 30 minutes, give our take. Giving them the benefit of the doubt, I calculated 89 days from date of order until today (a month after the tearing began). When you put it that way, it sounds like a commendable 4-star situation. Then I remember these are not pink, but rather the color of a salmon left out in 75 degree weather overnight. 3 stars.|True|2023-05-25 20:31:25.718217
user|R2BSW2Q3TH2BZA|B01LFMK2ZO|B0086OJFC6|AdrianB|5|March 9, 2016|1457488800|Great quality!|great quality for the price.|True|2023-05-25 20:31:25.718219
user|R5O4MSRQG0VP3|B01LFMK2ZO|B0086OJHH4|Amazon Customer|5|March 5, 2016|1457143200|I love it! Ppl do not wear pink gloves usually|I love it!Ppl do not wear pink gloves usually...Hahaha but I love it!|True|2023-05-25 20:31:25.718222
user|R2N68B5GEOK4GY|B01LFMK2ZO||Lance Jackson|5|March 3, 2016|1456970400|Nice Gloves|This is my 3rd pair, the first two torn in palm within a week. I chose ProForce because they are 24 oz gloves, which are great for heavy bag training.|True|2023-05-25 20:31:25.718225
user|R13G1UT2KWK1M9|B01LFMK2ZO|B0086OJHH4|Eileen M. Stair|5|March 1, 2016|1456797600|Grea|Great gloves with enough padding for my purposes of boxing for exercise with punching bag.|True|2023-05-25 20:31:25.718227
user|R1KF6TKXGBESR3|B01LFMK2ZO||Amazon Customer|1|February 29, 2016|1456711200|One Star|Not even three weeks of practices when the gloves started opening up at the seams!|True|2023-05-25 20:31:25.718229
user|R2ISWW0C04D9NW|B01LFMK2ZO|B0086OJFIU|Team Alpha|5|February 29, 2016|1456711200|Good cheap gloves for fitness club use|These are cheap gloves, make no mistake. But as cheap solutions to a club accessed heavy bag they are just the thing. For general bag exercise and fitness training these gloves (I bought three pair) are to perfect solution.|True|2023-05-25 20:31:25.718232
user|R2JBTSQAYJP5US|B01LFMK2ZO|B0086OJF62|deborah haslem|5|February 25, 2016|1456365600|Five Stars|uses them every day|True|2023-05-25 20:31:25.718235
user|R32V167Q7XUF0I|B01LFMK2ZO|B0086OJHMY|leesankwok|4|February 23, 2016|1456192800|The only thing I don't like about them is that it gets really sweaty in ...|These serve their purpose as beginner boxing gloves. The only thing I don't like about them is that it gets really sweaty in the glove a few minutes after I put them on.|True|2023-05-25 20:31:25.718237
user|RDBPL80283KXI|B01LFMK2ZO|B0086OJFIU|Cain|5|February 21, 2016|1456020000|This is a pretty big glove|This is a pretty big glove. I was hoping it would be smaller because i have small hands. But overall, good product. Just note it runs big.|True|2023-05-25 20:31:25.718239
user|RV41G477UXW12|B01LFMK2ZO|B0086OJHVU|Vanessa Prats|4|February 20, 2016|1455933600|I have been used for the past 4 weeks and I'm very pleased with this globes in compered the previous that was ...|Supper slim globes!!! I have been used for the past 4 weeks and I'm very pleased with this globes in compered the previous that was everlast and I like the color and the comfort|True|2023-05-25 20:31:25.718241
user|R1HC51P6J8ONMT|B01LFMK2ZO|B0086OJFIU|samuel allen|5|February 8, 2016|1454896800|Great!!!!|Excellent condition!!!!! Exactly how they looked on-the-go site.|False|2023-05-25 20:31:25.718243
user|R1X3G6YXQZJ5B|B01LFMK2ZO|B0086OJHMY|tiffany offley|2|February 4, 2016|1454551200|Two Stars|Fit too big.|True|2023-05-25 20:31:25.718245
user|R2T784RZP4VA2V|B01LFMK2ZO|B0086OJHVU|Francis Dakis|5|January 27, 2016|1453860000|Five Stars|Great product. Prompt delivery. Thank you!|True|2023-05-25 20:31:25.718249
user|RZOTM24VXJZRC|B01LFMK2ZO|B0086OJFIU|Roberto Serna|1|January 26, 2016|1453773600|The quality is really bad. After two or three sesión from my son|The quality is really bad. After two or three sesión from my son, the seams from the boxing gloves broke. Just buy another Brand. do not throw your money away.|True|2023-05-25 20:31:25.718251
user|R2FQ52J25XN2Y9|B01LFMK2ZO||Amazon Customer|5|January 26, 2016|1453773600|Five Stars|Perfect! Already seeing a difference in hand speed and punching power|True|2023-05-25 20:31:25.718254
user|R2XNII154JXDGZ|B01LFMK2ZO|B0086OJF62|Amazon Customer|5|January 25, 2016|1453687200|Five Stars|👍|True|2023-05-25 20:31:25.718256
user|R30SXA492QP26B|B01LFMK2ZO|B0086OJG8O|eli|5|January 25, 2016|1453687200|Five Stars|great|True|2023-05-25 20:31:25.718259
user|R3LY8518CQPLL1|B01LFMK2ZO|B0086OJFIU|Deedrian|1|January 6, 2016|1452045600|It smelled and look like after one punch it would be ripped up|It smelledand looklike afteronepunchit wouldbe rippedup. I sent themback|True|2023-05-25 20:31:25.718261
user|R1QRFCT3W2PJ5A|B01LFMK2ZO|B0086OJFC6|Syndi Ivashkov|1|January 5, 2016|1451959200|One Star|Never again.|True|2023-05-25 20:31:25.718263
user|R3GVJUZR1BBGPM|B01LFMK2ZO|B0086OJFC6|Tyrek Porter|4|January 1, 2016|1451613600|Check It Out !!! And Spread The Word|These gloves seem nice, but the ones me and my friends have are cool too, check out our boxing video on youtube called Street Boxing Vol 1|False|2023-05-25 20:31:25.718265
user|R3I57M14XAE1ES|B01LFMK2ZO|B0086OJHMY|Jared Asman|5|December 26, 2015|1451095200|Five Stars|fit nice and fast shipping thank you|True|2023-05-25 20:31:25.718267
user|R1N8K2CEN3UZI6|B01LFMK2ZO|B0086OJFC6|Joe|5|December 25, 2015|1451008800|Great fit and feel.|These have a great feel to them, very sturdy and well made, adjustable wrist strap and fits multiple sized hands from kids to adults.Nice padding, good fit and feel.|True|2023-05-25 20:31:25.718269
user|R14A2YYCENS5CW|B01LFMK2ZO|B0086OJHMY|virginia girl|5|December 18, 2015|1450404000|Five Stars|good product but the 14 oz large so need to exchange|True|2023-05-25 20:31:25.718272
user|R27DCM604RA68E|B01LFMK2ZO|B0086OJHVU|Stephanie Maris Hicks|5|December 15, 2015|1450144800|Great value, pretty colour|I love these and the price can't be beat. I'm a beginner boxer and these work just as well as the gloves I was renting from my local UFC gym. I also have small hands and they work great for me. The colour is slightly paler than pictured - it's more of a pretty, pearly pink.|True|2023-05-25 20:31:25.718275
user|R1KR6W5ZWQZJ3T|B01LFMK2ZO|B0086OJFC6|Amazon Customer|5|December 2, 2015|1449021600|Great!!|They fit me and well made. I am in MMA and boxing and i use these on the bag and my sparring, also my friends enjoy using the as well.|True|2023-05-25 20:31:25.718277
user|R1RNFN3CG6BJHL|B01LFMK2ZO|B0086OJFIU|Daddy Dave|5|December 1, 2015|1448935200|The Best.|The best boxing gloves I've ever practiced with.They are very snug and compact.The material feels amazing, can't tell if it's leather or not.The price is mind boggling.|True|2023-05-25 20:31:25.718279
user|REA0KE17E8988|B01LFMK2ZO|B0086OJFIU|Deon|5|November 22, 2015|1448157600|Five Stars|I'm ready to knock somebody out now 😊|True|2023-05-25 20:31:25.718281
user|R1HS1V68VOLXIX|B01LFMK2ZO|B0086OJGOI|Aubrey|5|November 18, 2015|1447812000|Five Stars|My bf loves them!|True|2023-05-25 20:31:25.718283
user|R3R45L6FU77UMY|B01LFMK2ZO|B0086OJFIU|Catherine Hartwig|5|November 17, 2015|1447725600|Perfect fit for my smaller hands with wraps|Perfect fit for my smaller hands with wraps! Great quality and will be useful for years to come! The color is red underneath and it matches the label on top. Fantastic quality!|True|2023-05-25 20:31:25.718286
user|RJUFK65Y6VGVH|B01LFMK2ZO|B0086OJHVU|Amazon Customer|5|November 14, 2015|1447466400|Five Stars|Nice!|True|2023-05-25 20:31:25.718288
user|R3PHL5IXA34LPS|B01LFMK2ZO|B0086OJHVU|Qliner|5|November 3, 2015|1446516000|I didn't understand what 12 oz and 16 oz meant and thought like a dope more is better|I'm not a boxer or anything, just wanted to strengthen my arms and arm bones. I didn't understand what 12 oz and 16 oz meant and thought like a dope more is better, now I know it's the weight of the glove so I will get extra exercise out of them, but in retrospect the 12 oz may have been better. Regardless I love the gloves!|True|2023-05-25 20:31:25.718290
user|R2X3LBT0KI33LU|B01LFMK2ZO|B0086OJFC6|Nathaniel A Hill|5|October 30, 2015|1446170400|My son wanted a pair like my nephew...|My son loves them.|True|2023-05-25 20:31:25.718292
user|R1MBLQTSR3SU4X|B01LFMK2ZO||El|2|October 27, 2015|1445911200|Two Stars|Materials are not very good you will need a needle and thread and duck tape|True|2023-05-25 20:31:25.718295
user|R4XZ3IOWF42L1|B01LFMK2ZO|B0086OJFC6|JWU|4|October 26, 2015|1445824800|Four Stars|The straps are a bit tough to take off when you have both gloves on, unfortunately|True|2023-05-25 20:31:25.718298
user|R3R8AR6O2NGP99|B01LFMK2ZO|B0086OJFIU|Ernesto Eduardo|3|October 23, 2015|1445565600|Three Stars|Weak wrist band, be careful... this is not for very heavy use...|True|2023-05-25 20:31:25.718300
user|R1OR7RV2Y9B876|B01LFMK2ZO|B0086OJFIU|Phil|5|October 19, 2015|1445220000|punchy punch punch|punching has never been greater|True|2023-05-25 20:31:25.718302
user|R3RLUE0G15UYFG|B01LFMK2ZO|B0086OJHMY|kblue|2|October 8, 2015|1444269600|They are okay I guess but I would pay a little more for better ones next time|They are too big for my hands, I am average size female mid 30s.My hands slide around in them while they are wrapped they also sweat a lot.They are okay I guess but I would pay a little more for better ones next time.|True|2023-05-25 20:31:25.718305
user|R1CUPTG6FCNJ7X|B01LFMK2ZO|B0086OJFC6|Julie|5|October 6, 2015|1444096800|Great value for a first-time female kickboxer.|"They're comfortable; look good; and fit me (5'2"", 115lbs, smallish hands) well. Haven't had any issues with it so far and am glad I have my own gloves for my kickboxing class instead of having to use the smelly communal gym gloves."|True|2023-05-25 20:31:25.718308
user|RS47DC3RCWDDP|B01LFMK2ZO|B0086OJHMY|Margarita Miranda|5|October 3, 2015|1443837600|It was exactly what I needed. It gave me ...|It was exactly what I needed. It gave me enough support and protection yet stylish. It has been helping me a lot with my boxing training . Definitely check them out.|True|2023-05-25 20:31:25.718310
user|R38VG6FDHPAC6N|B01LFMK2ZO|B0086OJFIU|Justaguy|5|September 20, 2015|1442714400|Five Stars|Love these gloves the color and the feel is perfect! Shipping was great and no damages perfect condition.|True|2023-05-25 20:31:25.718312
user|R3I6EDLGT138BP|B01LFMK2ZO|B0086OJFC6|Randy|5|September 11, 2015|1441936800|Five Stars|Happy with these gloves. No problems.|True|2023-05-25 20:31:25.718314
user|R3T812TQPVDHVE|B01LFMK2ZO|B0086OJHCE|Muay for life|5|September 11, 2015|1441936800|Great product|My daughter loves these.|True|2023-05-25 20:31:25.718316
user|R3MCTKXGPADAQZ|B01LFMK2ZO|B0086OJG8O|Randy Moss|5|September 10, 2015|1441850400|and so far they are 10 times more comfortable than the garbage I could find at Dicks sporting ...|I just got these in the mail, and so far they are 10 times more comfortable than the garbage I could find at Dicks sporting goods for 50 dollars and many times more effective all around. Will get back with durability.|True|2023-05-25 20:31:25.718320
user|R1N0LZW07QEGFP|B01LFMK2ZO|B0086OJHVU|Tramaine|3|September 2, 2015|1441159200|Its okay for the price!|Not a big fan of the learherette it's not durable but it is a pretty glove.|True|2023-05-25 20:31:25.718322
user|R1D9WPVHI07M89|B01LFMK2ZO|B0086OJFIU|Valerie W.|5|August 24, 2015|1440381600|Great for kickboxing!|These are a great fit to my hands and are very durable!|True|2023-05-25 20:31:25.718325
user|R31APJ2V8NF53O|B01LFMK2ZO|B0086OJF62|xXx|4|August 23, 2015|1440295200|Four Stars|decent quality for kick boxing and light use|True|2023-05-25 20:31:25.718327
user|R20Z0VWZA28NZ|B01LFMK2ZO|B0086OJGOI|M.S.|5|August 21, 2015|1440122400|Five Stars|Nice gloves for the price.|True|2023-05-25 20:31:25.718329
user|R29P1W8SEHY4TW|B01LFMK2ZO|B0086OJGOI|Mofuggen|5|August 21, 2015|1440122400|Five Stars|Good pair of gloves. Use it for light sparring.|True|2023-05-25 20:31:25.718331
user|R9PHM5V8BXS8X|B01LFMK2ZO|B0086OJHVU|alwaysread|4|August 14, 2015|1439517600|Cute and fun, but not for a serious boxer.|These gloves work fine for a novice but after punching the bag with some force, I began to feel my knuckles hitting the bag. They are totally cute and my style but if decideto keep up boxing, I will need to invest in leather gloves with more padding.|True|2023-05-25 20:31:25.718334
user|R22R71J5L0ZAKN|B01LFMK2ZO|B0086OJHH4|ChicagoSouth|3|August 12, 2015|1439344800|The gloves are in great shape light and what I was looking for|The gloves are in great shape light and what I was looking for. But the gloves did arrive with a slit cut as if it was done with a razor blade.|True|2023-05-25 20:31:25.718336
user|R18RXI5Q9D061N|B01LFMK2ZO|B0086OJHH4|iggy|4|August 7, 2015|1438912800|Great for a novice boxer|I ordered these after a couple of boxing sessions with my personal trainer.They are a little loose (I didn't wear anything under them) and they were a little difficult to get tight when you have one on (but I would assume that's true with all gloves).I really like the performance.They have enough heft, but aren't heavy.I've only used them for one workout session, but they seem to be pretty good quality.I recommend this product.|True|2023-05-25 20:31:25.718339
user|RCKBXLW9HDJ9I|B01LFMK2ZO|B0086OJFIU|Bruce|4|August 6, 2015|1438826400|Great gloves for the price|Great gloves for the price.I had previously bought some bag gloves branded with the UFC, while they worked ok, I had to buy hand wraps to protect my wrists when I used them.These gloves have a much better wrist support already built in, and I can hit the bag as hard as I want without having to wear wraps.I've only used them a few times, so I can't comment yet on the durability, but definitely like them so far.The only con I can think of is they're not quite as smooth on the inside as some gloves(really expensive) I've tried, so they feel a little weird when I first put them on, but as soon as I'm punching I totally forget about it.So far, great performance for the price.|True|2023-05-25 20:31:25.718341
user|R2XJEEOGY4HUHP|B01LFMK2ZO|B0086OJHH4|Celeste Eve|5|August 1, 2015|1438394400|Five Stars|Great gloves.|True|2023-05-25 20:31:25.718344
user|R268TXXMPY9C7Y|B01LFMK2ZO|B0086OJF62|flavio Pena|4|July 31, 2015|1438308000|Good product for good price|Nice looking glove just want my Daughter needed for her heavy bag workouts. Plenty of cousin to protect her hands and enough room to were hand wraps as well.|True|2023-05-25 20:31:25.718346
user|RJO1JVDH3QYZR|B01LFMK2ZO|B0086OJHH4|Channi|4|July 25, 2015|1437789600|Pleased Pink Lover....|I ordered my gloves on Thursday (7/23) and received them on Friday (7/24) I was very nervous with ordering these at first because I didn't want it to be too bulky or too small for my hands. I'm (6'0 192lbs) I got the gloves in a 14oz for the extra padding to protect my knuckles. When my package came, I was very excited and pleased to see that the gloves not only fit, they weren't bulky and they are a pretty light pink color. I will be using them next week for my kick boxing cardio class.|True|2023-05-25 20:31:25.718348
user|R1NO8WZ9CQ6FLK|B01LFMK2ZO|B0086OJHVU|linda taylor|5|July 20, 2015|1437357600|Five Stars|Wonderful!|True|2023-05-25 20:31:25.718350
user|R8B43M9JBQMOT|B01LFMK2ZO|B0086OJGOI|ikaju|4|July 17, 2015|1437098400|Would buy again.|Solid gloves and great value for the price.Great for sparring and work-outs with full contact.Attached thumb and velcro wrist.Well built with a solid, sturdy feel to them.Will buy again.|True|2023-05-25 20:31:25.718352
user|R3IAAJKHJTNLWP|B01LFMK2ZO|B0086OJHMY|Veronica Gonzalez|4|July 16, 2015|1437012000|Loved the color|Just as expected. Loved the color!!!|True|2023-05-25 20:31:25.718355
user|RW0BZDOJ696X2|B01LFMK2ZO|B0086OJHMY|Allie Justice|4|July 7, 2015|1436234400|A good buy|Works as expected! Hands get sweaty in them, but that's expected for the price.|True|2023-05-25 20:31:25.718357
user|R2L36R14PGND6I|B01LFMK2ZO||dancing1821|5|June 25, 2015|1435197600|Improves workout|"Bought these for my husband to use in our kickboxing class. I have the 12oz gloves and enjoy them so we stuck with the same brand. When he first tried them on he was surprised that all of the weight was around the wrist. (Not sure what he was expecting or what is""normal"".) But after using them for a month he really likes the extra workout he gets from these."|True|2023-05-25 20:31:25.718360
user|R1JCPEP8WBW0T8|B01LFMK2ZO|B0086OJHH4|J. Remish|5|June 13, 2015|1434160800|A great HIT|Gave this as a gift to my girlfriend who boxes. She was blown away by them. She had no idea that pink boxing gloves existed. She loved them.|True|2023-05-25 20:31:25.718362
user|RI14ZFMQJU8HR|B01LFMK2ZO|B0086OJG8O|ecb2005|1|June 9, 2015|1433815200|Already breaking down after a month and a half|bought these gloves the end of April. Started using these gloves beginning of May. I am in Farrell's kickboxing class 4 days out of the week for 45 minutes per class. These gloves are already starting to tear at the thumb as well as both the Velcro straps are starting to breakaway from the glove. Very disappointed in this glove. Maybe Cannes for a couple more sessions, but will soon be destroyed after roughly 20 uses.|True|2023-05-25 20:31:25.718364
user|R8Y9F73E0QR1V|B01LFMK2ZO|B0086OJHCE|Corry Richardson|4|June 7, 2015|1433642400|Look good, made well, just a bit big, and the daughter loves em!|Got these for my daughter to learn to box and exercise. They look good and have great feel to them. The fit is a little big. Only downside is trying to get her to get them off lol.|True|2023-05-25 20:31:25.718367
user|RNLZBIRK2BBXB|B01LFMK2ZO|B0086OJF62|Kevin|5|May 27, 2015|1432692000|Exactly what I was looking for.|Great product, comfortable fit. I was warned about gloves cutting your hands, these haven't and feel great even when my hands aren't wrapped.|True|2023-05-25 20:31:25.718370
user|R1T264CEVZDUXH|B01LFMK2ZO|B0086OJHVU|TAWANNA|5|May 26, 2015|1432605600|Five Stars|Love my gloves, it arrived early then expected, professionally packed with double wrap, and they fit so well|True|2023-05-25 20:31:25.718372
user|R1J06U6VO8ZFXC|B01LFMK2ZO|B0086OJFIU|sheila santiago|5|May 12, 2015|1431396000|Five Stars|great fit, ,love it|True|2023-05-25 20:31:25.718374
user|R4RP10PPFKBS3|B01LFMK2ZO|B0086OJF62|N|1|May 10, 2015|1431223200|useless gloves. They don't hold up at all|Wow, useless gloves. They don't hold up at all. You get what you pay for, spend an extra 20 bucks and get the Everlast gloves. They are amazing and have held up for 3 years thus far. I've used these Proforce for 3 months and they completely tore and the filling went everywhere today. No warranty so good luck getting anything from them. Very sad product. BUYER BEWARE!|True|2023-05-25 20:31:25.718376
user|R2GH1UMLO7VNJ8|B01LFMK2ZO|B0086OJFC6|Shawn Clark|5|May 9, 2015|1431136800|Five Stars|Theses are the best fitting gloves for women.|True|2023-05-25 20:31:25.718379
user|R1COGB2S66IZ8C|B01LFMK2ZO|B0086OJHMY|Alexis|3|May 8, 2015|1431050400|I like these gloves on my small bag at home but ...|I like these gloves on my small bag at home but not good for heavy bags. I took them to class with me and could feel the bag when I hit it hard.I have bad wrists so I need more cushion. I will be using these at home since its not worth it to return them.|True|2023-05-25 20:31:25.718382
user|R24D67X0LE1VY2|B01LFMK2ZO|B0086OJHVU|Kelly|5|May 4, 2015|1430704800|Five Stars|I love these gloves, I wanted heavier gloves to work out and they have exceeded my expectations|True|2023-05-25 20:31:25.718384
user|R3JSEE6LEZXKP9|B01LFMK2ZO|B0086OJHH4|mellody n stroy|2|May 4, 2015|1430704800|Two Stars|Not what I was expecting|True|2023-05-25 20:31:25.718386
user|R27JFG29JJX6ZL|B01LFMK2ZO|B0086OJHCE|Magic of Story Press|4|May 1, 2015|1430445600|Four Stars|Good product.|True|2023-05-25 20:31:25.718388
user|R3STDYPWCZ4P1E|B01LFMK2ZO|B0086OJHVU|J P|5|April 28, 2015|1430186400|Five Stars|I just bought these gloves and love them! Great Value.|True|2023-05-25 20:31:25.718392
user|R6H1XUTAWQ50S|B01LFMK2ZO|B0086OJGHA|Esteban|5|April 22, 2015|1429668000|Great product|Great so far!Just used this once. I am not a pro, I am not even interested in real boxing. I am 6'6, 230 lbs, and just want to do some aerobox and such to keep in shape and burn down some calories without using the nasty gloves they have available for everyone at the gym. Didn't want to pay a lot for new ones though, so I went with these.They are comfortable, fit perfectly, the pad protects my hands and knuckles, and most of all, they are way cheaper than any other gloves I've seen so far.Highly recommended!|True|2023-05-25 20:31:25.718394
user|R1DRPI9QGIFVEQ|B01LFMK2ZO|B0086OJHMY|Spinclassdoctor|4|April 21, 2015|1429581600|Good value for the price!|Like these. They fit well and have plenty of padding. I spar with my trainer and hit a bag. Not for the professional or serious boxer, perhaps. They are hard to secure as the straps are quite long, but they are cute and comfy. Not a bad price, either!|True|2023-05-25 20:31:25.718396
user|R1SJH014GOG1GK|B01LFMK2ZO|B0086OJHMY|Tonya Hanson|5|April 20, 2015|1429495200|Five Stars|Love them!|True|2023-05-25 20:31:25.718399
user|R3O5E9JXBJ7OBI|B01LFMK2ZO|B0086OJF62|Carrie Maldonado|5|April 14, 2015|1428976800|great gloves great price!|Great fit and take a beating!|True|2023-05-25 20:31:25.718401
user|R9SRQ3XU5JBB|B01LFMK2ZO|B0086OJG8O|101|5|April 7, 2015|1428372000|Five Stars|Perfect for the job!|True|2023-05-25 20:31:25.718403
user|R2H1D2XZFTU0RP|B01LFMK2ZO|B0086OJHMY|Kelley|5|March 31, 2015|1427767200|Love them! Great buy!|"Love these.Was happy to find a 16oz glove in pink.I'm fairly average weighing in at 125 and a height of 5'6"" but I do have large hands.These worked great. Great for intermittent kickboxing practice.Not sure how well they would do overtime with heavy use but for the price I don't see how you could go wrong.Great purchase for me!"|True|2023-05-25 20:31:25.718405
user|RS1EVKYNMP5TL|B01LFMK2ZO|B0086OJHVU|Amazon Customer|5|March 17, 2015|1426557600|Great gloves|These gloves are awesome! I got them for Muay Thai and they have held up really well so far. Not to mention, they're so pretty!|True|2023-05-25 20:31:25.718407
user|RYZRM1AUO6ABC|B01LFMK2ZO|B0086OJHMY|RoyRules|5|March 15, 2015|1426384800|Five Stars|Comfortable|True|2023-05-25 20:31:25.718409
user|R1RWNV9I1JCPSF|B01LFMK2ZO||Jo B|5|March 15, 2015|1426384800|... a few weeks now and they are working out great. I think they run a little big but ...|Have been using for a few weeks now and they are working out great. I think they run a little big but I'mso pleased with my purchase.Great gloves at a great price!|True|2023-05-25 20:31:25.718412
user|R2ED8X9319KL2O|B01LFMK2ZO|B0086OJFIU|Ernest|4|March 14, 2015|1426298400|Four Stars|Great gloves!|True|2023-05-25 20:31:25.718415
user|R2ROHB7VJZFHYV|B01LFMK2ZO|B0086OJFIU|terry rowlls|5|March 3, 2015|1425348000|Five Stars|Great WO gloves|True|2023-05-25 20:31:25.718417
user|R3RV6Y9O8BUH70|B01LFMK2ZO|B0086OJHVU|Jack Michaelson|5|March 2, 2015|1425261600|King Hippo|Used for a King Hippo CostumeWorked great|True|2023-05-25 20:31:25.718419
user|R2NFJELENMORY5|B01LFMK2ZO|B0086OJHMY|Debbie|5|February 23, 2015|1424656800|I love these! I love the color and the amount ...|These match the Reebok Nano 3 cross trainers perfectly!I love these!I love the color and the amount of padding.|True|2023-05-25 20:31:25.718421
user|RFIWNHRZIMC0V|B01LFMK2ZO|B0086OJFIU|James Barbour|5|February 22, 2015|1424570400|Five Stars|good boxing gloves|True|2023-05-25 20:31:25.718424
user|R329BBMLZMAR4X|B01LFMK2ZO|B0086OJHVU|Ivory C|5|February 9, 2015|1423447200|Don't be fooled by the color, these gloves are ready for action!|Amazing quality, great weight, nice color.It's tough to find 16oz gloves for females on the market, so not only was I super excited to find these online but I was even more excited to actually put them on for the first time.Love the heaviness of them and they are well made and sturdy.I anticipate years of good use out of these pretty little gloves :-)|True|2023-05-25 20:31:25.718426
user|R3B4ETMTEVZKQ7|B01LFMK2ZO|B0086OJHCE|hayden|4|February 9, 2015|1423447200|A little big but they are very sturdy, just as displayed|A little big but they arevery sturdy, just as displayed, I got the 12 ounce and they are pretty weighted these were my first gloves so I wasnt sure what to get but I am happy with them|True|2023-05-25 20:31:25.718428
user|R38L35NRYC9Y8X|B01LFMK2ZO|B0086OJHH4|Lunamoth|5|February 3, 2015|1422928800|Five Stars|great|True|2023-05-25 20:31:25.718430
user|R22Z6NF3AEF3QF|B01LFMK2ZO||RebeccaM|5|January 20, 2015|1421719200|Seem to be good quality. I have fairly long fingers|As expected. Seem to be good quality. I have fairly long fingers. 14 oz with a wrap underneath is a good fit|True|2023-05-25 20:31:25.718433
